4034B7,quotearg_n_options,P_quotearg_n_options,"""Function Prologue"" or ""Stack Init"""
403762,quotearg_n,Unpredicted,Function prologue with arguments initialization.
40378D,quotearg_n_mem,Unpredicted,Function Prologue.
4037B9,quotearg,Unpredicted,Function name: subroutine or method.
4037D8,quotearg_mem,Unpredicted,Function Prologue.
4037FF,quotearg_n_style,Unpredicted,Initial Setup Function
403863,quotearg_n_style_mem,Unpredicted,Function Entry Setup
4038C5,quotearg_style,Unpredicted,Function prologue and call
4038E9,quotearg_style_mem,Unpredicted,"""Function Entry/Setup"""
403915,quotearg_char_mem,Unpredicted,Function Start.
4039CC,quotearg_char,Unpredicted,Function Prologue
4039F6,quotearg_colon,Unpredicted,"""Function with Memory Allocation"""
403A15,quotearg_colon_mem,Unpredicted,Function setup or variable initialization.
403A3F,quotearg_n_style_colon,Unpredicted,Function with Local Variables
403AFD,quotearg_n_custom,Unpredicted,"""Function Setup"""
403B33,quotearg_n_custom_mem,Unpredicted,Function Prologue
403BED,quotearg_custom,Unpredicted,"""Function Prologue"""
403C1C,quotearg_custom_mem,Unpredicted,Function Prologue.
403C56,quote_n_mem,Unpredicted,Function setup or Stack setup.
403C82,quote_mem,Unpredicted,Function with Variable Initialization.
403CA9,quote_n,Unpredicted,"""Function Prologue"""
403CD2,quote,Unpredicted,Function Prologue.
403CF1,version_etc_arn,P_version_etc_arn,"""Function Prologue"" or ""Stack Setup"""
404260,version_etc_ar,Unpredicted,Function Name: Push and Save Data to Stack Frame.
4042CF,version_etc_va,P_version_etc_va,Function with stack allocation and input parameter saving.
4043D1,version_etc,Unpredicted,Function Prologue.
4044B1,emit_bug_reporting_address,Unpredicted,print function
40451B,xnmalloc,P_xnmalloc,"""Function Prologue"""
404588,xnrealloc,P_xnmalloc,"""Function Prologue"""
404603,x2nrealloc,P_x2nrealloc,"""Function Name: Memory Allocation"""
4046B2,xcharalloc,Unpredicted,Function prologue.
4046CC,xmalloc,Unpredicted,"""Function for Dynamic Memory Allocation"""
404701,xrealloc,P_xrealloc,"""Memory Allocation Function"""
404762,x2realloc,Unpredicted,"""Function Setup and Call"""
40478C,xzalloc,Unpredicted,"""Memory Allocation and Initialization"""
4047BD,xcalloc,P_xcalloc,"""Allocate Memory Function"""
4047F6,xmemdup,Unpredicted,"""Memory copy function"" or ""memcpy subroutine"""
40482A,xstrdup,Unpredicted,String Length Calculation Function.
404857,xalloc_die,P_clear_ungetc,"""Language error abort function"""
40488C,clear_ungetc_buffer_preserving_position,P_clear_ungetc_buffer_preserving_position,"""Function with stack manipulation and conditional jumps"""
4048C0,rpl_fflush,Unpredicted,"""Function Name: flush_or_write"""
40490B,rpl_fseeko,P_rpl_fseeko,file_seek
4049C5,c_strcasecmp,P_c_strcasecmp,Function name: Compare Strings
404A3D,close_stream,P_close_stream,Function for File ErrorChecking
404AC8,get_charset_aliases,Unpredicted,"""The initialization function"""
404FA2,locale_charset,P_locale_charset,Set Lang Info and String Manipulation
405070,c_isalnum,P_c_isalnum,"""Hexadecimal Digit Checker"""
4050A4,c_isalpha,P_c_isalpha,"""Alphabet_Check"""
4050CE,c_isascii,Unpredicted,CheckIfGreaterThan127.
4050EE,c_isblank,Unpredicted,Function to Check Integer Value
405112,c_iscntrl,P_c_iscntrl,"""Check Input Range Function"""
405138,c_isdigit,P_c_isdigit,Compare and branch function.
405158,c_isgraph,P_c_isgraph,"""Check Range Function"""
405178,c_islower,P_c_islower,"""Check Input Range Function"""
405198,c_isprint,P_c_isprint,Function name: checkValueInRange
4051B8,c_ispunct,P_c_ispunct,"""Check Character Validity"""
4051F6,c_isspace,P_c_isspace,"""Input Validation Check"""
40521D,c_isupper,P_c_isupper,"""Check Input Range Function"""
40523D,c_isxdigit,Unpredicted,"""Function with Memory Check"""
405269,c_tolower,P_c_tolower,"Function Name: ""subtract_check_add"""
405288,c_toupper,P_c_toupper,"""Subtract and Compare Function"""
405330,atexit,Unpredicted,Load and Jump to Exit.
402A50,sub_402A50,Unpredicted,"""Jump to CS memory address"""
4033D0,EvaluateExpression,Unpredicted,Function for Checking Memory Address.
403450,__do_global_dtors_aux,Unpredicted,Set flag if not zero
403470,frame_dummy,Unpredicted,"""Function mov and cmp with jumps"""
403496,left_dir,Unpredicted,"""Close file function"""
4034CD,inside_dir,Unpredicted,Function prologue.
403579,get_fts_info_name,Unpredicted,"""Function with Jump Table"""
403619,visit,P_mtx_panel,Assembly function to set up stack and call other functions
4036C4,partial_quotearg_n,P_re_node_list,Stack Frame Initialization
403744,issue_loop_warning,P_panel_act,Function name: error_check
40381C,symlink_loop,P_import_handler,"""Setup function"""
40389A,show_outstanding_execdirs,Unpredicted,"""Function Setup"""
403A34,consider_visiting,P_panel_act,Function Prologue
4040FB,find,P_get_int,Function prologue.
4043A5,process_all_startpoints,P_ipmi_config_sensors_data_conf_get_section,"""Function Prologue"""
40463A,clear_ungetc_buffer_preserving_position,P_clear_ungetc_buffer_preserving_position,"""Function with Push/Pop and Memory Operations"""
404655,ts_difference,Unpredicted,"""Time Difference Calculation"" or ""Time Delta Function"""
4046C6,compare_ts,P_fmt_pa_equal,"""Function Setup and Comparison"""
40474C,pred_timewindow,P_is_do_move,"""Function setup and validation"""
40484D,pred_amin,Unpredicted,Function Setup or Function Initialization.
404895,pred_and,P_xheader_set_symbol,Function with Local Variable Initialization.
404902,pred_anewer,P_auth_pop,"""Function with Memory Allocation and Assert Check"""
404979,pred_atime,Unpredicted,"""Function with Push and Pop"""
4049C1,pred_closeparen,Unpredicted,Function prologue.
4049D8,do_query_simple,Unpredicted,Function Prologue or Function Setup.
404A20,pred_cnewer,P_menubar,Function for Asserting and Returning Value.
404A97,pred_comma,Unpredicted,Function Setup or Function Init.
404AF9,pred_ctime,Unpredicted,Function name: Process Data.
404B41,perform_delete,Unpredicted,"""Unlinkat function with flag manipulation"""
404B6D,pred_delete,P_pop3d_open,Function with Push and Mov instructions.
404C76,pred_empty,P_fts_stat,Function initialization or File handling function.
404E69,pred_exec,Unpredicted,Function preamble/prologue.
404E96,pred_execdir,Unpredicted,Function setup or Function prologue.
404EC6,pred_false,Unpredicted,Function prologue with arguments saving.
404EDD,pred_fls,Unpredicted,Function Initialization
404F42,pred_fprint,Unpredicted,Function startup or Initialization.
404F8C,pred_fprint0,Unpredicted,"""Stream output function"""
404FD7,pred_fstype,P_cli_attach,"""Function with String Comparison and Cleanup"""
405029,pred_gid,Unpredicted,"""Function for Comparing Variables"""
4050B6,pred_group,P_dynvec_copy,Function with Parameter Comparison
4050E6,pred_ilname,Unpredicted,"""Function Prologue"""
405115,pred_name_common,Unpredicted,"""Pattern Matching Function"""
405174,pred_iname,Unpredicted,"""Function with stack allocation and call"""
4051A6,pred_inum,Unpredicted,Function with error checking and assertion
40525A,pred_ipath,P_until_short,"""Function to check file name using fnmatch"""
40529C,pred_links,Unpredicted,Function with Push and Comparison Instructions.
405326,pred_lname,Unpredicted,"""Function Setup"""
405355,match_lname,P_panel_do_owner,Function with file matching and error handling.
40540F,pred_ls,Unpredicted,Function prologue with argument initialization.
40543C,pred_mmin,Unpredicted,"""Function with Variable Initialization"""
405484,pred_mtime,Unpredicted,Function for Initializing Variables and Calling Subroutine.
4054CC,pred_name,Unpredicted,Function Prologue.
4054FE,pred_negate,Unpredicted,Function prologue with call
405543,pred_newer,P_auth_pop,"Function: ""Assert and memory operation"""
4055BA,pred_newerXY,P_init_in_end,stack setup and parameter handling
40573E,pred_nogroup,Unpredicted,"""get_group_status"""
405768,pred_nouser,Unpredicted,Get Password User ID Function.
405792,is_ok,Unpredicted,"""Push and Print Function"""
405822,pred_ok,P_read_in_op_do_bytes,Function Prologue
405877,pred_okdir,P_check,Function name: process data and return
4058CF,pred_openparen,Unpredicted,Function Setup or Parameter Initialization
4058E6,pred_or,P_move_listbox,Function Name: Process Input and Return Result.
405956,pred_path,P_until_short,"""Function for Filename Matching"""
405998,readunits,Unpredicted,Function Initialization
405A32,pred_executable,Unpredicted,"""File Access Function"""
405A6B,pred_readable,Unpredicted,Function Setup for File Access Check
405AA4,pred_writable,Unpredicted,"""File Access Function"""
405ADD,pred_print,Unpredicted,"""Function with memory manipulation and subroutine call"""
405B27,pred_print0,Unpredicted,Function prologue.
405B54,pred_prune,Unpredicted,Function with Local Variable Initialization
405BBF,pred_quit,P_do_delete_files,Function prologue.
405BE5,pred_regex,Unpredicted,"""String Matching Function"""
405C3D,pred_size,Unpredicted,"""Integer Division and Comparison"""
405CF6,pred_samefile,P_mu_locus_point_eq,Function prologue.
405D92,pred_true,Unpredicted,"""Function Start"""
405DA9,pred_type,Unpredicted,"""Function Setup and Assertion Check"""
405E37,pred_uid,P_panel_grow,Function to Compare Memory Values
405EC4,pred_used,Unpredicted,"""Function with Stack Allocation"""
405F65,pred_user,P_add_file,"""Compare Arguments and Return Boolean"""
405F95,pred_xtype,Unpredicted,Function Name: init_exception_handler
4060D3,pred_context,P_status_list,Function Name: PushRBPandSetupLocals
4061BB,blank_rtrim,P_argcv_delete,"""Copy string with spaces removed"""
40624C,print_list,P_ipmi_config_builtin_arg_hostaddr,Function prologue.
406307,print_parenthesised,P_arm,Function Name: sub_4062F0
4063F2,print_optlist,Unpredicted,"""Print stream function"""
4065DF,show_success_rates,Unpredicted,"""Stack Frame Setup and Output Handling Function"""
406645,pred_sanity_check,P_grecs_grecs_usage,Stack frame initialization function.
40684F,initialize_wd_for_exec,P_wordsplit_free_entry,"""File Open Function"""
4068F3,record_exec_dir,P_sentence_out_internal,"""Function Initialization"""
4069B3,impl_pred_exec,Unpredicted,Function prologue or stack setup.
406CAE,prep_child_for_exec,P_restorecon,Function: Open File or Handle Error.
406E2F,launch,P_do,Function Prologue or Stack Frame Setup
40710F,matches_start_point,Unpredicted,"""Pattern matching function"""
4071AD,get_expr,P_panel_find_index,"""Function with Push and Mov Instructions"""
40754C,scan_rest,P_member_file_qsort_compare,"""Function Prologue"""
4076A8,predicate_is_cost_free,P_set_variable_flags,"""Check for Specific Values Function"""
407757,print_predicate,P_datum_scan,"""Function name"" (as the code itself does not provide any indication of its purpose or functionality)"
4077B6,predlist_init,Unpredicted,"""Function to Clear Memory"""
4077DC,predlist_insert,Unpredicted,Function with Stack Frame Initialization
407842,pred_cost_compare,P_default_count,"""Comparison and Checking Function"""
4078F9,predlist_merge_sort,Unpredicted,Function prologue.
407B2C,merge_lists,Unpredicted,Function to Push and Call with Arguments.
407BBF,subtree_has_side_effects,P_read_section_line,Function Entry with Variable Comparison
407C24,worst_cost,Unpredicted,Function prologue.
407C92,perform_arm_swap,Unpredicted,"""Copy and Modify Stack Variables"""
407CDF,consider_arm_swap,P_do_copy,"Function name: ""checkValueAndPrintMessage"""
407F90,do_arm_swaps,P_sparse,"""Function with stack allocation and comparisons"""
407FFC,opt_expr,P_radiusd,Function prologue.
408652,constrain_rate,Unpredicted,"""Stack Frame Comparison Function"""
40868E,set_new_parent,P_match_file_init,Function Set Up
4087FC,merge_pred,Unpredicted,Function to Save Registers and Update Values.
40882C,check_sorted,Unpredicted,Function Prologue.
408986,get_pred_cost,Unpredicted,Function setup or Stack frame setup.
408B5D,estimate_costs,P_ipmipower_sparse,Save and process parameters.
408BAE,get_eval_tree,Unpredicted,Function prologue.
408BBB,getrate,P_ali_yy_delete_buffer,Function prologue.
408BDF,calculate_derived_rates,P_ali_yy_delete_buffer,"""Function with Assert Failure and Floating Point Operations"""
408F1B,check_normalization,P_hashtab_remove,"""Function Prologue"""
4097F5,init_pred_perf,P_def,function start or stack frame setup
409829,get_new_pred_noarg,Unpredicted,"""Function to set qword to zero"""
40985E,get_new_pred,P_mailvar_set_free,Function_Prologue
409A41,get_new_pred_chk_op,Unpredicted,"""Function Initialization"""
409B99,cost_name,Unpredicted,"""Function with Push and Compare Instructions"""
409BE9,type_name,Unpredicted,"""Memory Access and Comparison Function"""
409C47,prec_name,Unpredicted,"""Memory Access and Comparison Function"""
409CA5,print_tree,Unpredicted,Function for Writing and Formatting Output.
40A02A,insert_primary_withpred,Unpredicted,"""Function Entry/Initialization"""
40A098,insert_primary,P_mu_script_done,Function prologue with assertions.
40A0EB,insert_primary_noarg,Unpredicted,Function Prologue.
40A10A,show_valid_debug_options,Unpredicted,"""Stack frame initialization and print"""
40A1FE,usage,Unpredicted,"""Print Status Function"""
40A2AF,set_stat_placeholders,Unpredicted,"""Function setup and return"""
40A2BA,get_statinfo,P_of_version,Function with Push and Mov Instructions.
40A3B9,get_info,P_file_progress_update,"""Function Setup"""
40A4EB,check_nofollow,P_builtin_decode,Function with Stack Manipulation
40A5C2,exec_cb,Unpredicted,Function Setup or Function Initialization.
40A5F8,do_exec,P_wordsplit_finish,Function Prologue
40A66F,do_complete_pending_execdirs,P_do_transfer_entries,Function prologue.
40A725,complete_pending_execdirs,Unpredicted,Function with Call and Test Instruction
40A74B,complete_pending_execs,P_set_sparse,Function prologue.
40A7D9,record_initial_cwd,P_get,Function prologue.
40A8A2,cleanup_initial_cwd,P_xalloc_die,"""Function Prologue"""
40A98D,traverse_tree,P_group_parse,"""Function with Memory Allocation and Calls"""
40AA01,undangle_file_pointers,P_check,Function name: check_and_clear_token
40AA54,fd_leak_check_is_enabled,Unpredicted,"""Get Environment Variable Check"""
40AA75,cleanup,P_read,Function Prologue or Stack Setup
40AB0C,fallback_stat,Unpredicted,File error handling function.
40AB7D,optionh_stat,Unpredicted,Function to Open File and Check Error Codes.
40AC2F,optionl_stat,Unpredicted,Function to Open File and Check for Errors.
40ACBB,optionp_stat,Unpredicted,File open function.
40AD21,debug_stat,Unpredicted,"""Function with Push and Variable Declarations"""
40ADD1,following_links,Unpredicted,"""Check for Value and Return"""
40AE02,digest_mode,P_vfs_s,Function prologue.
40AF1E,c_strcasecmp,P_c_strcasecmp,"""Variable Check Function"""
40AF58,looks_like_expression,Unpredicted,"""Function with Push and Mov Instructions"""
40AFEE,process_debug_options,Unpredicted,Function to tokenize a string
40B18B,process_optimisation_option,P_char_to,"""Parameter Parsing Function"""
40B372,process_leading_options,P_cb_listen,"""Function with Memory Access and String Comparison"""
40B52E,now,Unpredicted,"""Function prologue"" or ""Stack setup and timestamp retrieval"""
40B5D7,set_option_defaults,P_re_compile_pattern,Function Setup or Initialize Function
40B769,apply_predicate,Unpredicted,Function with Variable Initialization
40B821,is_exec_in_local_dir,Unpredicted,"""Compare Value Function"""
40B84E,safely_quote_err_filename,Unpredicted,Function prologue.
40B875,error_severity,Unpredicted,Function prologue and epilogue.
40B893,report_file_err,P_df_df_list,Function Initialization or Error Handling Function.
40B90B,nonfatal_target_file_error,Unpredicted,Function setup and call.
40B938,fatal_target_file_error,Unpredicted,Function with Stack Allocation and Abort Call.
40B967,nonfatal_nontarget_file_error,Unpredicted,"""Function Setup and Call"""
40B994,fatal_nontarget_file_error,Unpredicted,"Function with Push, Move, Sub and Abort Instructions."
40B9CA,entry_comparator,Unpredicted,Function to Compare Two Pointers.
40BA1F,entry_free,P_find_input_value,"""Function with File I/O Operations"""
40BA92,entry_hashfunc,Unpredicted,Function prologue with division
40BAC6,c_isspace,P_c_isspace,"""Allocation and Freeing Function"""
40BB7A,sharefile_destroy,Unpredicted,"""Memory deallocation function"""
40BBB0,sharefile_fopen,P_section_parse,Function for Allocating Memory and Reading a File.
40BE08,make_segment,P_uuconf_key_string,"The function could be named ""string assignment and manipulation""."
40C17F,is_octal_char,Unpredicted,Input validation function.
40C1A5,parse_octal_escape,P_install,"""Function Prologue"""
40C22D,parse_escape_char,Unpredicted,"""Variable Assignment and Comparison"""
40C287,get_format_flags_length,P_skip_of_prefix,"""Function with Variable Manipulation"""
40C35B,get_format_specifer_length,P_hard_locale,"""Set character index function"""
40C3A7,insert_fprintf,Unpredicted,Function prologue or stack setup.
40C913,scan_for_digit_differences,P_Barcode_msi_verify,Function prologue.
40CA81,do_time_format,P_common_parse_point_char,"""Set Date and Time Function"""
40CDD9,format_date,Unpredicted,"""Function with push, mov, cmp, and jmp"""
40D10D,ctime_format,Unpredicted,"""localtime function"""
40D325,file_sparseness,Unpredicted,"""Function to Divide Two Numbers"""
40D3B4,checked_fprintf,P_aio_write,Function with variable arguments.
40D4C1,checked_print_quoted,Unpredicted,Function Prologue.
40D52E,checked_fwrite,Unpredicted,"""Function with Stack Manipulation"""
40D592,checked_fflush,Unpredicted,Function Prologue
40D5D4,mode_to_filetype,P_is,"""Set Variable and Check Values"""
40E319,pred_fprintf,P_add_len,Function Prologue
40E4EA,free_file_system_list,P_start,Function with Memory Deallocation.
40E56C,filesystem_type,Unpredicted,"""Function Setup"""
40E5EE,set_fstype_devno,P_mu_locus_point_same_line,"Function name: ""Stack Variable Initialization"""
40E68F,must_read_fs_list,Unpredicted,"""Function with push, move and call instructions"""
40E6D9,file_system_type_uncached,P_unix_group_to_list,Function setup or Function initialization.
40E7C5,get_mounted_filesystems,P_display_debug_message,Function initialization.
40E8DB,get_mounted_devices,P_set_program,Function initialization or Stack setup function.
40E9F7,fallback_getfilecon,Unpredicted,Function to Handle Errno Location and Error Codes
40EA3A,optionh_getfilecon,Unpredicted,Function Prologue
40EAAA,optionl_getfilecon,Unpredicted,"""Function with Push and Move Instructions."""
40EAF9,optionp_getfilecon,Unpredicted,"""Function Prologue"" or ""Function Setup"""
40EB23,check_option_combinations,P_mh_symbol,"""Function with Local Variables"""
40EBBC,get_noop,Unpredicted,Set Global Variable from Register
40EC27,get_stat_Ytime,P_get_char,Function Prologue
40ED06,set_follow_state,Unpredicted,"""Set Variable and Branch Function"""
40ED9D,parse_begin_user_args,Unpredicted,Function prologue with parameters.
40EDBE,parse_end_user_args,Unpredicted,Function Prologue or Stack Frame Setup
40EDD4,should_issue_warnings,Unpredicted,Function name: CheckCsByteAndReturnOrZero
40EDF3,found_parser,P_opt_delete,Function name: error_handling_function
40EE8E,find_parser,P_mu_tcp_wrapper_prefork,Function with strncmp and strcmp
40EF62,estimate_file_age_success_rate,Unpredicted,"""Check Floating Point Value against Constants"""
40EFC2,estimate_timestamp_success_rate,Unpredicted,"""Timer Calculation"""
40F010,collect_arg_nonconst,P_inter_immed,"""Function Name: Mov and Compare"""
40F08F,collect_arg,Unpredicted,"""Function Prologue"""
40F0F1,collect_arg_stat_info,P_read_date,Function with Push and Move Operations
40F1A1,parse_and,Unpredicted,Function setup and initialization.
40F204,parse_anewer,Unpredicted,Function with variable initialization.
40F309,parse_closeparen,Unpredicted,Function setup and initialization.
40F36C,parse_cnewer,Unpredicted,Function Prologue
40F471,parse_comma,Unpredicted,"""Function Setup and Initialization"""
40F4E5,parse_daystart,Unpredicted,"""Timer Update Function"""
40F5C4,parse_delete,Unpredicted,Function Setup/Initialization
40F635,parse_depth,Unpredicted,Function prologue.
40F670,AdjustVarHandles,P_prt_opt_system,Function Setup or Error Handling Function
40F6C7,parse_empty,Unpredicted,Stack Allocation and Function Call
40F703,parse_exec,Unpredicted,Function setup or Function initialization.
40F732,parse_execdir,Unpredicted,Function Prologue with Call
40F761,insert_false,Unpredicted,Function to Set Register Values and Clear Memory
40F7C9,parse_false,Unpredicted,Function Prologue
40F7E4,insert_fls,Unpredicted,"""Function with Variable Initialization"""
40F863,parse_fls,P_sparse_scan_file,Function Prologue.
40F8E9,parse_follow,Unpredicted,Function Prologue.
40F920,parse_fprint,P_read_text,Function Initialization
40F9ED,insert_fprint,Unpredicted,Function Setup or Function Initialization.
40FA8A,parse_fprint0,P_eval_and_old,Function initialization or Stack setup function.
40FB10,estimate_fstype_success_rate,P_builtin_decode,"""Function Entry Setup"""
40FBC8,is_used_fs_type,P_module_load,"""Function with String Comparison"""
40FC54,parse_fstype,Unpredicted,Function with Stack Initialization.
40FD42,parse_gid,P_unix,Function with Local Variables
40FDBE,parse_group,Unpredicted,Function Prologue
40FFE6,parse_help,Unpredicted,"""Display Text Message Function"""
4100AD,estimate_pattern_match_rate,Unpredicted,"""String search and comparison"""
410102,parse_ilname,Unpredicted,Function Prologue.
4101B3,fnmatch_sanitycheck,P_builtin_addr,"""Check File Name and Print Error"""
410245,check_name_arg,Unpredicted,"""Stack Frame Setup and Error Handling"""
4102DB,parse_iname,Unpredicted,Stack initialization or Function prologue.
4103AB,parse_inum,P_fts_alloc,"""Function with var_XX variables"""
410427,parse_iregex,Unpredicted,Function Prologue.
41045E,parse_links,Unpredicted,Function with Local Variable Initialization.
410504,parse_lname,Unpredicted,Initialize Variables and Calculate Result.
4105BA,parse_ls,Unpredicted,Function prologue.
4105E1,insert_depthspec,Unpredicted,Function Prologue
41071D,parse_maxdepth,Unpredicted,Function Prologue
41074C,parse_mindepth,Unpredicted,"""Function with Local Variables"""
41077B,do_parse_xmin,Unpredicted,Function Prologue.
4108A0,parse_amin,Unpredicted,Function Entry Prologue.
4108CF,parse_cmin,Unpredicted,Function with 7 local variables.
4108FE,parse_mmin,Unpredicted,Function prologue.
41092D,parse_name,Unpredicted,Function Setup or Stack Setup.
410A13,parse_negate,Unpredicted,"""Stack allocation and initialization"""
410A7B,parse_newer,Unpredicted,"Function with Push, Mov, Sub, and Call Instructions."
410B80,parse_newerXY,Unpredicted,Function Prologue.
41115F,parse_noleaf,Unpredicted,Function Initialization or Function Entry
411193,parse_nogroup,Unpredicted,Function Initialization.
4111D4,parse_nouser,Unpredicted,"""Function for Initializing Variables"""
411210,parse_nowarn,Unpredicted,Function setup or Function initialization.
411244,parse_ok,Unpredicted,Function Prologue or Stack Frame Initialization.
411273,parse_okdir,Unpredicted,"""Function with Stack Allocation and Call"""
4112A2,parse_openparen,Unpredicted,Function Setup or Memory Allocation Setup.
41130A,parse_or,Unpredicted,Function initialization or Variable assignment.
41136D,is_feasible_path_argument,P_dc_open_escape,"""String Processing Function"""
4113D4,insert_path_check,Unpredicted,Function Set Error Message or Handle Error
41151E,parse_path,Unpredicted,"""Function with Parameter Initialization"""
411553,parse_wholename,Unpredicted,Setup Function.
411588,parse_ipath,Unpredicted,Function setup or Parameter initialization.
4115BD,parse_iwholename,Unpredicted,Function Setup or Variable Initialization
4115F2,parse_perm,P_fmtspec,Function Prologue.
411844,cache_host_lookup,Unpredicted,Function initialization or Local variable initialization.
4118AD,parse_print0,Unpredicted,Function Setup or Parameter Initialization.
4118D4,parse_printf,P_cmp_all_from_file,Function Prologue.
411974,parse_fprintf,P_eval_do,Function Prologue
411A38,parse_prune,P_tree_new,Initialize Local Variables and Return Value.
411A98,parse_quit,Unpredicted,Function setup and initialization.
411AFB,parse_regextype,Unpredicted,Function Prologue
411B7F,parse_regex,Unpredicted,Function prologue.
411BAF,insert_regex,Unpredicted,"""Function Setup"""
411D37,parse_size,P_guess,Function setup or Function initialization.
412083,parse_samefile,P_panel_act,Function prologue or function setup.
412384,parse_true,Unpredicted,Function Setup or Stack Setup.
4123D7,parse_noop,Unpredicted,Function setup or Function prologue.
412408,parse_accesscheck,P_cue_new_item,"""Function with Parameter Initialization"""
412494,parse_type,Unpredicted,Function Setup or Argument Setup.
4124C3,parse_uid,P_unix,"""Function with Local Variables"""
41253F,parse_used,Unpredicted,Function with Stack Setup and Error Handling.
412697,parse_user,Unpredicted,Function Entry or Function Prologue
41282D,parse_version,P_confirm,"""Function with Various Print Statements"""
412A7B,parse_xdev,Unpredicted,Function Setup or Function Initialization.
412AAF,parse_ignore_race,Unpredicted,"""Function to Call Subroutine"""
412AE3,parse_noignore_race,Unpredicted,Function prologue
412B17,parse_warn,Unpredicted,Function Initialization
412B4B,parse_xtype,Unpredicted,Function Prologue.
412B7A,insert_type,P_do_send_data,Function Prologue.
412DBF,stream_is_tty,Unpredicted,"""Stream file descriptor check function"""
412DF8,check_path_safety,P_parse_acl,Function with Push and Env Variables
41374E,get_relative_timestamp,P_get_variable_char,"""Function with push and variable assignments"""
41394E,parse_time,P_ipmiseld_init,Function Entry or Initialization
413C3C,get_comp_type,P_conffile_errmsg,"""Check Sign and Increment"""
413CAF,get_num,Unpredicted,Function_initialize_vars
413D47,insert_num,P_eval_and,Function Initialization or Stack Setup.
413EC9,open_output_file,P_count,Function with no name
413FDD,open_stdout,Unpredicted,Function with 7 lines of ASM code.
413FFD,display_findutils_version,Unpredicted,"""Print Error Message Function"""
414080,print_num,P_wordsplit_lookup,Function with stack manipulation and conditional branching.
414C03,print_name_without_quoting,Unpredicted,Stream Output Function.
414C34,print_name_with_quoting,Unpredicted,"""Function Prologue"""
414E0A,print_name,Unpredicted,"Function Name: ""Push, Move, Compare, Call, Return"""
414E44,decide_size,P_resize_buffer,"""Variable Assignment and Comparison Function"""
414E92,extendbuf,P_next_file,Function Name: sub_414E44
414F97,xextendbuf,Unpredicted,Function setup or Memory allocation function.
414FE4,bc_args_complete,Unpredicted,"""Function with Local Variables"""
415029,bc_do_insert,P_expand_name,"Function name: ""Copy String with Error Handling"""
41521D,update_limit,P_checkc_query,Function Name: VarReadWrite
415356,copy_args,P_merge_get_state,"""Function Setup"""
415474,bc_do_exec,P_info_buffer_ref,Function name: sub_41525F
415648,bc_argc_limit_reached,P_listbox_select_last,"""Function name not provided"""
4156AA,bc_push_arg,Unpredicted,"""Function Setup"""
4159C1,bc_get_arg_max,Unpredicted,"""System Configuration Check"" or ""Get System Configuration"""
4159F0,cb_exec_noop,Unpredicted,"""Function Prologue"" or ""Stack Frame Setup"""
415A0A,bc_size_of_environment,Unpredicted,Function with Variable Assignment
415A58,bc_init_controlinfo,P_vfs_s_insert,Function Initialization.
415B9C,bc_use_sensible_arg_max,P_AnnotationList,"""Copy and Check Range Limit"""
415BF7,bc_init_state,P_pa_inaddr,Set up stack frame and variables.
415CE2,bc_clear_args,Unpredicted,"""Function to Initialize Variables"""
415D26,exceeds,P_fsysdep_find,"""Function Name"""
415DEA,bc_args_exceed_testing_limit,P_cmp,"Function Name: ""String Length Check"""
415E6C,print_quoted,Unpredicted,"""Stream format function"""
416011,get_regex_type,Unpredicted,"""Function with Push and Mov Instructions"""
41615C,get_regex_type_name,Unpredicted,"""check input value and retrieve result"""
416182,get_regex_type_flags,Unpredicted,"""Check Input Value and Retrieve Data"""
4161A7,get_regex_type_context,P_string_control,"""Check for Valid Input"""
4161CC,get_regex_type_synonym,P_string_bin,"""Function Check Value Range"""
416227,run_in_dir,P_close_stdout,Function prologue.
416315,run_in_dirfd,P_close,Function Prologue.
416422,get_proc_max_fd,P_check_text,"""Directory function"""
4164EF,get_max_fd,P_rpl_fclose,"""Initialize Stack and Variables"""
416580,visit_open_fds,P_muscle_info_unsigned,"""Stack setup and poll implementation"""
41672E,fd_is_cloexec,Unpredicted,Function setup or Variable initialization.
416758,remember_fd_if_non_cloexec,P_com_create,Function with local variable initialization
416808,remember_non_cloexec_fds,Unpredicted,Function Initialization.
416894,find_first_leak_callback,P_find_match,Function with Local Variable Initialization
416946,find_first_leaked_fd,Unpredicted,Function initialization.
4169CD,o_cloexec_works,Unpredicted,"""Function with push, mov, sub, call"""
416A18,open_cloexec,P_get_node_listed,Function with Memory Allocation.
416BA5,forget_non_cloexec_fds,Unpredicted,Free Memory Function.
416BD1,complain_about_leaky_fds,Unpredicted,"""Function with assert statement"""
416C51,safe_atoi,Unpredicted,Push and strtol function.
416E2E,field_length,P_lookup_word,Function prologue.
416E85,splitstring,P_parse_string,"""Function with local variable initialization"""
416F36,to_uchar,Unpredicted,"""Copy Parameter to Local Variable"""
416F45,unibyte_qmark_chars,Unpredicted,Function entry or function prologue
416FC1,qmark_chars,Unpredicted,"""Function with variable initialization"""
4171B3,areadlinkat,Unpredicted,Function setup or Stack setup.
4171E8,careadlinkat,Unpredicted,Function Prologue.
41754F,set_cloexec_flag,P_set_cloexec_flag,Function name: sub_41755E
4175CA,dup_cloexec,Unpredicted,"""Function with Memory Allocation and Call"""
4175F0,close_stdout_set_file_name,Unpredicted,Function prologue/entry.
